region,year,sex,age_group,prevalence,unemployment_rate,policy_index,sunshine_hours
Umbria,2014,Female,45-64,23.66,11.5,62.7,2263.9
Umbria,2014,Female,65+,20.35,11.5,62.7,2263.9
Umbria,2015,Male,15-24,28.5,9.82,65.0,2165.3
Umbria,2015,Male,25-44,31.1,9.82,65.0,2165.3
Umbria,2015,Male,45-64,26.06,9.82,65.0,2165.3
Umbria,2015,Male,65+,22.2,9.82,65.0,2165.3
Umbria,2015,Female,15-24,23.95,9.82,65.0,2165.3
Umbria,2015,Female,25-44,25.28,9.82,65.0,2165.3
Umbria,2015,Female,45-64,22.99,9.82,65.0,2165.3
Umbria,2015,Female,65+,20.35,9.82,65.0,2165.3
Umbria,2016,Male,15-24,27.75,9.92,67.2,2175.5
Umbria,2016,Male,25-44,31.65,9.92,67.2,2175.5
Umbria,2016,Male,45-64,27.53,9.92,67.2,2175.5
Umbria,2016,Male,65+,24.5,9.92,67.2,2175.5
Umbria,2016,Female,15-24,24.82,9.92,67.2,2175.5
Umbria,2016,Female,25-44,25.06,9.92,67.2,2175.5
Umbria,2016,Female,45-64,24.24,9.92,67.2,2175.5
Umbria,2016,Female,65+,20.12,9.92,67.2,2175.5
Umbria,2017,Male,15-24,28.57,11.04,68.9,2103.6
Umbria,2017,Male,25-44,28.83,11.04,68.9,2103.6
Umbria,2017,Male,45-64,25.35,11.04,68.9,2103.6
Umbria,2017,Male,65+,24.72,11.04,68.9,2103.6
Umbria,2017,Female,15-24,24.28,11.04,68.9,2103.6
Umbria,2017,Female,25-44,25.0,11.04,68.9,2103.6
Umbria,2017,Female,45-64,22.03,11.04,68.9,2103.6
Umbria,2017,Female,65+,21.03,11.04,68.9,2103.6
Umbria,2018,Male,15-24,26.41,8.97,68.8,2206.9
Umbria,2018,Male,25-44,31.24,8.97,68.8,2206.9
Umbria,2018,Male,45-64,25.7,8.97,68.8,2206.9
Umbria,2018,Male,65+,24.24,8.97,68.8,2206.9
Umbria,2018,Female,15-24,23.27,8.97,68.8,2206.9
Umbria,2018,Female,25-44,26.2,8.97,68.8,2206.9
Umbria,2018,Female,45-64,22.06,8.97,68.8,2206.9
Umbria,2018,Female,65+,19.44,8.97,68.8,2206.9
Umbria,2019,Male,15-24,27.34,9.75,77.2,2151.2
Umbria,2019,Male,25-44,28.3,9.75,77.2,2151.2
Umbria,2019,Male,45-64,27.04,9.75,77.2,2151.2
Umbria,2019,Male,65+,22.79,9.75,77.2,2151.2
Umbria,2019,Female,15-24,23.07,9.75,77.2,2151.2
Umbria,2019,Female,25-44,24.31,9.75,77.2,2151.2
Umbria,2019,Female,45-64,19.74,9.75,77.2,2151.2
Umbria,2019,Female,65+,19.11,9.75,77.2,2151.2
Umbria,2020,Male,15-24,29.41,7.25,74.2,2201.2
Umbria,2020,Male,25-44,29.78,7.25,74.2,2201.2
Umbria,2020,Male,45-64,25.98,7.25,74.2,2201.2
Umbria,2020,Male,65+,22.74,7.25,74.2,2201.2
Umbria,2020,Female,15-24,23.02,7.25,74.2,2201.2
Umbria,2020,Female,25-44,25.55,7.25,74.2,2201.2
Umbria,2020,Female,45-64,20.82,7.25,74.2,2201.2
Umbria,2020,Female,65+,20.11,7.25,74.2,2201.2
Umbria,2021,Male,15-24,27.42,8.85,77.6,2007.2
Umbria,2021,Male,25-44,29.42,8.85,77.6,2007.2
Umbria,2021,Male,45-64,26.14,8.85,77.6,2007.2
Umbria,2021,Male,65+,22.72,8.85,77.6,2007.2
Umbria,2021,Female,15-24,23.37,8.85,77.6,2007.2
Umbria,2021,Female,25-44,25.29,8.85,77.6,2007.2
Umbria,2021,Female,45-64,21.35,8.85,77.6,2007.2
Umbria,2021,Female,65+,18.13,8.85,77.6,2007.2
Umbria,2022,Male,15-24,26.5,6.25,76.3,2016.8
Umbria,2022,Male,25-44,29.95,6.25,76.3,2016.8
Umbria,2022,Male,45-64,24.16,6.25,76.3,2016.8
Umbria,2022,Male,65+,20.93,6.25,76.3,2016.8
Umbria,2022,Female,15-24,22.56,6.25,76.3,2016.8
Umbria,2022,Female,25-44,24.45,6.25,76.3,2016.8
Umbria,2022,Female,45-64,21.57,6.25,76.3,2016.8
Umbria,2022,Female,65+,18.64,6.25,76.3,2016.8
Umbria,2023,Male,15-24,25.88,7.69,74.0,2039.6
Umbria,2023,Male,25-44,29.59,7.69,74.0,2039.6
Umbria,2023,Male,45-64,23.5,7.69,74.0,2039.6
Umbria,2023,Male,65+,21.27,7.69,74.0,2039.6
Umbria,2023,Female,15-24,22.0,7.69,74.0,2039.6
Umbria,2023,Female,25-44,22.46,7.69,74.0,2039.6
Umbria,2023,Female,45-64,20.92,7.69,74.0,2039.6
Umbria,2023,Female,65+,19.76,7.69,74.0,2039.6
Umbria,2024,Male,15-24,25.82,7.63,81.8,2058.9
Umbria,2024,Male,25-44,28.03,7.63,81.8,2058.9
Umbria,2024,Male,45-64,23.54,7.63,81.8,2058.9
Umbria,2024,Male,65+,21.18,7.63,81.8,2058.9
Umbria,2024,Female,15-24,21.42,7.63,81.8,2058.9
Umbria,2024,Female,25-44,23.48,7.63,81.8,2058.9
Umbria,2024,Female,45-64,22.08,7.63,81.8,2058.9
Umbria,2024,Female,65+,18.36,7.63,81.8,2058.9
Valle d'Aosta/Vallée d'Aoste,2010,Male,15-24,28.89,8.3,54.3,2087.1
Valle d'Aosta/Vallée d'Aoste,2010,Male,25-44,32.25,8.3,54.3,2087.1
Valle d'Aosta/Vallée d'Aoste,2010,Male,45-64,29.5,8.3,54.3,2087.1
Valle d'Aosta/Vallée d'Aoste,2010,Male,65+,27.14,8.3,54.3,2087.1
Valle d'Aosta/Vallée d'Aoste,2010,Female,15-24,27.58,8.3,54.3,2087.1
Valle d'Aosta/Vallée d'Aoste,2010,Female,25-44,26.98,8.3,54.3,2087.1
Valle d'Aosta/Vallée d'Aoste,2010,Female,45-64,24.19,8.3,54.3,2087.1
Valle d'Aosta/Vallée d'Aoste,2010,Female,65+,20.74,8.3,54.3,2087.1
Valle d'Aosta/Vallée d'Aoste,2011,Male,15-24,29.47,10.24,61.3,2073.8
Valle d'Aosta/Vallée d'Aoste,2011,Male,25-44,32.17,10.24,61.3,2073.8
Valle d'Aosta/Vallée d'Aoste,2011,Male,45-64,29.69,10.24,61.3,2073.8
Valle d'Aosta/Vallée d'Aoste,2011,Male,65+,25.62,10.24,61.3,2073.8
Valle d'Aosta/Vallée d'Aoste,2011,Female,15-24,25.38,10.24,61.3,2073.8
Valle d'Aosta/Vallée d'Aoste,2011,Female,25-44,27.85,10.24,61.3,2073.8
Valle d'Aosta/Vallée d'Aoste,2011,Female,45-64,23.86,10.24,61.3,2073.8
Valle d'Aosta/Vallée d'Aoste,2011,Female,65+,23.79,10.24,61.3,2073.8
Valle d'Aosta/Vallée d'Aoste,2012,Male,15-24,27.79,10.5,58.9,2202.4
Valle d'Aosta/Vallée d'Aoste,2012,Male,25-44,31.58,10.5,58.9,2202.4
Valle d'Aosta/Vallée d'Aoste,2012,Male,45-64,30.42,10.5,58.9,2202.4
Valle d'Aosta/Vallée d'Aoste,2012,Male,65+,25.41,10.5,58.9,2202.4
Valle d'Aosta/Vallée d'Aoste,2012,Female,15-24,25.21,10.5,58.9,2202.4
Valle d'Aosta/Vallée d'Aoste,2012,Female,25-44,27.04,10.5,58.9,2202.4
Valle d'Aosta/Vallée d'Aoste,2012,Female,45-64,24.22,10.5,58.9,2202.4
Valle d'Aosta/Vallée d'Aoste,2012,Female,65+,22.77,10.5,58.9,2202.4
Valle d'Aosta/Vallée d'Aoste,2013,Male,15-24,26.89,10.14,70.5,2210.6
Valle d'Aosta/Vallée d'Aoste,2013,Male,25-44,32.63,10.14,70.5,2210.6
Valle d'Aosta/Vallée d'Aoste,2013,Male,45-64,26.68,10.14,70.5,2210.6
Valle d'Aosta/Vallée d'Aoste,2013,Male,65+,24.83,10.14,70.5,2210.6
Valle d'Aosta/Vallée d'Aoste,2013,Female,15-24,24.67,10.14,70.5,2210.6
Valle d'Aosta/Vallée d'Aoste,2013,Female,25-44,27.69,10.14,70.5,2210.6
Valle d'Aosta/Vallée d'Aoste,2013,Female,45-64,22.5,10.14,70.5,2210.6
Valle d'Aosta/Vallée d'Aoste,2013,Female,65+,21.56,10.14,70.5,2210.6
Valle d'Aosta/Vallée d'Aoste,2014,Male,15-24,30.82,9.94,68.7,2122.8
Valle d'Aosta/Vallée d'Aoste,2014,Male,25-44,29.44,9.94,68.7,2122.8
Valle d'Aosta/Vallée d'Aoste,2014,Male,45-64,27.99,9.94,68.7,2122.8
Valle d'Aosta/Vallée d'Aoste,2014,Male,65+,24.14,9.94,68.7,2122.8
Valle d'Aosta/Vallée d'Aoste,2014,Female,15-24,25.23,9.94,68.7,2122.8
Valle d'Aosta/Vallée d'Aoste,2014,Female,25-44,26.82,9.94,68.7,2122.8
Valle d'Aosta/Vallée d'Aoste,2014,Female,45-64,23.16,9.94,68.7,2122.8
Valle d'Aosta/Vallée d'Aoste,2014,Female,65+,21.29,9.94,68.7,2122.8
Valle d'Aosta/Vallée d'Aoste,2015,Male,15-24,30.3,9.03,67.8,2261.0
Valle d'Aosta/Vallée d'Aoste,2015,Male,25-44,30.31,9.03,67.8,2261.0
Valle d'Aosta/Vallée d'Aoste,2015,Male,45-64,28.22,9.03,67.8,2261.0
Valle d'Aosta/Vallée d'Aoste,2015,Male,65+,23.21,9.03,67.8,2261.0
Valle d'Aosta/Vallée d'Aoste,2015,Female,15-24,23.54,9.03,67.8,2261.0
Valle d'Aosta/Vallée d'Aoste,2015,Female,25-44,26.97,9.03,67.8,2261.0
Valle d'Aosta/Vallée d'Aoste,2015,Female,45-64,24.98,9.03,67.8,2261.0
Valle d'Aosta/Vallée d'Aoste,2015,Female,65+,20.86,9.03,67.8,2261.0
Valle d'Aosta/Vallée d'Aoste,2016,Male,15-24,27.89,11.17,72.8,2243.0
Valle d'Aosta/Vallée d'Aoste,2016,Male,25-44,30.2,11.17,72.8,2243.0
Valle d'Aosta/Vallée d'Aoste,2016,Male,45-64,25.95,11.17,72.8,2243.0
Valle d'Aosta/Vallée d'Aoste,2016,Male,65+,24.8,11.17,72.8,2243.0
Valle d'Aosta/Vallée d'Aoste,2016,Female,15-24,25.08,11.17,72.8,2243.0
Valle d'Aosta/Vallée d'Aoste,2016,Female,25-44,25.75,11.17,72.8,2243.0
Valle d'Aosta/Vallée d'Aoste,2016,Female,45-64,22.73,11.17,72.8,2243.0
Valle d'Aosta/Vallée d'Aoste,2016,Female,65+,20.47,11.17,72.8,2243.0
Valle d'Aosta/Vallée d'Aoste,2017,Male,15-24,27.46,8.88,68.0,2165.9
Valle d'Aosta/Vallée d'Aoste,2017,Male,25-44,29.83,8.88,68.0,2165.9
Valle d'Aosta/Vallée d'Aoste,2017,Male,45-64,29.0,8.88,68.0,2165.9
Valle d'Aosta/Vallée d'Aoste,2017,Male,65+,23.65,8.88,68.0,2165.9
Valle d'Aosta/Vallée d'Aoste,2017,Female,15-24,23.54,8.88,68.0,2165.9
Valle d'Aosta/Vallée d'Aoste,2017,Female,25-44,25.25,8.88,68.0,2165.9
Valle d'Aosta/Vallée d'Aoste,2017,Female,45-64,23.64,8.88,68.0,2165.9
Valle d'Aosta/Vallée d'Aoste,2017,Female,65+,19.72,8.88,68.0,2165.9
Valle d'Aosta/Vallée d'Aoste,2018,Male,15-24,26.95,10.01,73.6,2141.4
Valle d'Aosta/Vallée d'Aoste,2018,Male,25-44,30.92,10.01,73.6,2141.4
Valle d'Aosta/Vallée d'Aoste,2018,Male,45-64,28.02,10.01,73.6,2141.4
Valle d'Aosta/Vallée d'Aoste,2018,Male,65+,23.0,10.01,73.6,2141.4
Valle d'Aosta/Vallée d'Aoste,2018,Female,15-24,21.73,10.01,73.6,2141.4
Valle d'Aosta/Vallée d'Aoste,2018,Female,25-44,26.61,10.01,73.6,2141.4
Valle d'Aosta/Vallée d'Aoste,2018,Female,45-64,21.92,10.01,73.6,2141.4
Valle d'Aosta/Vallée d'Aoste,2018,Female,65+,20.39,10.01,73.6,2141.4
Valle d'Aosta/Vallée d'Aoste,2019,Male,15-24,25.33,9.02,74.1,2144.5
Valle d'Aosta/Vallée d'Aoste,2019,Male,25-44,30.19,9.02,74.1,2144.5
Valle d'Aosta/Vallée d'Aoste,2019,Male,45-64,25.09,9.02,74.1,2144.5
Valle d'Aosta/Vallée d'Aoste,2019,Male,65+,24.03,9.02,74.1,2144.5
Valle d'Aosta/Vallée d'Aoste,2019,Female,15-24,23.31,9.02,74.1,2144.5
Valle d'Aosta/Vallée d'Aoste,2019,Female,25-44,24.35,9.02,74.1,2144.5
Valle d'Aosta/Vallée d'Aoste,2019,Female,45-64,21.89,9.02,74.1,2144.5
Valle d'Aosta/Vallée d'Aoste,2019,Female,65+,19.99,9.02,74.1,2144.5
Valle d'Aosta/Vallée d'Aoste,2020,Male,15-24,27.11,9.3,75.8,2033.1
Valle d'Aosta/Vallée d'Aoste,2020,Male,25-44,29.58,9.3,75.8,2033.1
Valle d'Aosta/Vallée d'Aoste,2020,Male,45-64,27.98,9.3,75.8,2033.1
Valle d'Aosta/Vallée d'Aoste,2020,Male,65+,21.44,9.3,75.8,2033.1
Valle d'Aosta/Vallée d'Aoste,2020,Female,15-24,24.62,9.3,75.8,2033.1
Valle d'Aosta/Vallée d'Aoste,2020,Female,25-44,25.1,9.3,75.8,2033.1
Valle d'Aosta/Vallée d'Aoste,2020,Female,45-64,21.1,9.3,75.8,2033.1
Valle d'Aosta/Vallée d'Aoste,2020,Female,65+,17.67,9.3,75.8,2033.1
Valle d'Aosta/Vallée d'Aoste,2021,Male,15-24,26.51,7.7,80.3,2061.7
Valle d'Aosta/Vallée d'Aoste,2021,Male,25-44,29.62,7.7,80.3,2061.7
Valle d'Aosta/Vallée d'Aoste,2021,Male,45-64,25.57,7.7,80.3,2061.7
Valle d'Aosta/Vallée d'Aoste,2021,Male,65+,24.21,7.7,80.3,2061.7
Valle d'Aosta/Vallée d'Aoste,2021,Female,15-24,21.25,7.7,80.3,2061.7
Valle d'Aosta/Vallée d'Aoste,2021,Female,25-44,24.69,7.7,80.3,2061.7
Valle d'Aosta/Vallée d'Aoste,2021,Female,45-64,20.45,7.7,80.3,2061.7
Valle d'Aosta/Vallée d'Aoste,2021,Female,65+,19.06,7.7,80.3,2061.7
Valle d'Aosta/Vallée d'Aoste,2022,Male,15-24,27.29,7.16,80.2,1910.3
Valle d'Aosta/Vallée d'Aoste,2022,Male,25-44,27.98,7.16,80.2,1910.3
Valle d'Aosta/Vallée d'Aoste,2022,Male,45-64,22.8,7.16,80.2,1910.3
Valle d'Aosta/Vallée d'Aoste,2022,Male,65+,22.6,7.16,80.2,1910.3
Valle d'Aosta/Vallée d'Aoste,2022,Female,15-24,22.84,7.16,80.2,1910.3
Valle d'Aosta/Vallée d'Aoste,2022,Female,25-44,24.8,7.16,80.2,1910.3
Valle d'Aosta/Vallée d'Aoste,2022,Female,45-64,22.64,7.16,80.2,1910.3
Valle d'Aosta/Vallée d'Aoste,2022,Female,65+,17.33,7.16,80.2,1910.3
Valle d'Aosta/Vallée d'Aoste,2023,Male,15-24,26.78,7.87,80.4,2078.3
Valle d'Aosta/Vallée d'Aoste,2023,Male,25-44,29.29,7.87,80.4,2078.3
Valle d'Aosta/Vallée d'Aoste,2023,Male,45-64,23.32,7.87,80.4,2078.3
Valle d'Aosta/Vallée d'Aoste,2023,Male,65+,22.42,7.87,80.4,2078.3
Valle d'Aosta/Vallée d'Aoste,2023,Female,15-24,21.6,7.87,80.4,2078.3
Valle d'Aosta/Vallée d'Aoste,2023,Female,25-44,24.02,7.87,80.4,2078.3
Valle d'Aosta/Vallée d'Aoste,2023,Female,45-64,21.45,7.87,80.4,2078.3
Valle d'Aosta/Vallée d'Aoste,2023,Female,65+,17.61,7.87,80.4,2078.3
Valle d'Aosta/Vallée d'Aoste,2024,Male,15-24,25.12,7.34,76.0,1926.4
Valle d'Aosta/Vallée d'Aoste,2024,Male,25-44,27.83,7.34,76.0,1926.4
Valle d'Aosta/Vallée d'Aoste,2024,Male,45-64,23.71,7.34,76.0,1926.4
Valle d'Aosta/Vallée d'Aoste,2024,Male,65+,20.71,7.34,76.0,1926.4
Valle d'Aosta/Vallée d'Aoste,2024,Female,15-24,22.48,7.34,76.0,1926.4
Valle d'Aosta/Vallée d'Aoste,2024,Female,25-44,22.65,7.34,76.0,1926.4
Valle d'Aosta/Vallée d'Aoste,2024,Female,45-64,21.47,7.34,76.0,1926.4
Valle d'Aosta/Vallée d'Aoste,2024,Female,65+,18.26,7.34,76.0,1926.4
Veneto,2010,Male,15-24,27.27,7.32,57.1,1990.2
Veneto,2010,Male,25-44,30.32,7.32,57.1,1990.2
Veneto,2010,Male,45-64,29.19,7.32,57.1,1990.2
Veneto,2010,Male,65+,24.02,7.32,57.1,1990.2
Veneto,2010,Female,15-24,24.54,7.32,57.1,1990.2
Veneto,2010,Female,25-44,27.46,7.32,57.1,1990.2
Veneto,2010,Female,45-64,24.78,7.32,57.1,1990.2
Veneto,2010,Female,65+,20.75,7.32,57.1,1990.2
Veneto,2011,Male,15-24,28.1,8.12,61.1,1906.4
Veneto,2011,Male,25-44,32.12,8.12,61.1,1906.4
Veneto,2011,Male,45-64,29.44,8.12,61.1,1906.4
Veneto,2011,Male,65+,25.68,8.12,61.1,1906.4
Veneto,2011,Female,15-24,24.79,8.12,61.1,1906.4
Veneto,2011,Female,25-44,25.89,8.12,61.1,1906.4
Veneto,2011,Female,45-64,22.87,8.12,61.1,1906.4
Veneto,2011,Female,65+,21.22,8.12,61.1,1906.4
Veneto,2012,Male,15-24,28.82,6.7,63.3,1936.8
Veneto,2012,Male,25-44,31.8,6.7,63.3,1936.8
Veneto,2012,Male,45-64,28.05,6.7,63.3,1936.8
Veneto,2012,Male,65+,22.9,6.7,63.3,1936.8
Veneto,2012,Female,15-24,25.45,6.7,63.3,1936.8
Veneto,2012,Female,25-44,25.4,6.7,63.3,1936.8
Veneto,2012,Female,45-64,23.02,6.7,63.3,1936.8
Veneto,2012,Female,65+,20.65,6.7,63.3,1936.8
Veneto,2013,Male,15-24,30.1,9.44,61.1,1929.7
Veneto,2013,Male,25-44,33.21,9.44,61.1,1929.7
Veneto,2013,Male,45-64,27.71,9.44,61.1,1929.7
Veneto,2013,Male,65+,23.92,9.44,61.1,1929.7
Veneto,2013,Female,15-24,24.63,9.44,61.1,1929.7
Veneto,2013,Female,25-44,26.99,9.44,61.1,1929.7
Veneto,2013,Female,45-64,22.78,9.44,61.1,1929.7
Veneto,2013,Female,65+,21.9,9.44,61.1,1929.7
Veneto,2014,Male,15-24,28.03,9.56,73.2,1960.5
Veneto,2014,Male,25-44,30.3,9.56,73.2,1960.5
Veneto,2014,Male,45-64,27.47,9.56,73.2,1960.5
Veneto,2014,Male,65+,24.22,9.56,73.2,1960.5
Veneto,2014,Female,15-24,24.64,9.56,73.2,1960.5
Veneto,2014,Female,25-44,25.18,9.56,73.2,1960.5
Veneto,2014,Female,45-64,22.24,9.56,73.2,1960.5
Veneto,2014,Female,65+,18.7,9.56,73.2,1960.5
Veneto,2015,Male,15-24,27.94,7.97,72.0,2064.7
Veneto,2015,Male,25-44,30.28,7.97,72.0,2064.7
Veneto,2015,Male,45-64,26.96,7.97,72.0,2064.7
Veneto,2015,Male,65+,25.17,7.97,72.0,2064.7
Veneto,2015,Female,15-24,23.49,7.97,72.0,2064.7
Veneto,2015,Female,25-44,26.17,7.97,72.0,2064.7
Veneto,2015,Female,45-64,21.41,7.97,72.0,2064.7
Veneto,2015,Female,65+,19.11,7.97,72.0,2064.7
Veneto,2016,Male,15-24,27.9,8.57,70.8,1823.5
Veneto,2016,Male,25-44,30.05,8.57,70.8,1823.5
Veneto,2016,Male,45-64,25.91,8.57,70.8,1823.5
Veneto,2016,Male,65+,23.13,8.57,70.8,1823.5
Veneto,2016,Female,15-24,21.68,8.57,70.8,1823.5
Veneto,2016,Female,25-44,24.84,8.57,70.8,1823.5
Veneto,2016,Female,45-64,23.09,8.57,70.8,1823.5
Veneto,2016,Female,65+,19.78,8.57,70.8,1823.5
Veneto,2017,Male,15-24,27.4,8.41,70.7,2034.5
Veneto,2017,Male,25-44,28.95,8.41,70.7,2034.5
Veneto,2017,Male,45-64,25.91,8.41,70.7,2034.5
Veneto,2017,Male,65+,22.24,8.41,70.7,2034.5
Veneto,2017,Female,15-24,23.6,8.41,70.7,2034.5
Veneto,2017,Female,25-44,25.32,8.41,70.7,2034.5
Veneto,2017,Female,45-64,22.39,8.41,70.7,2034.5
Veneto,2017,Female,65+,18.37,8.41,70.7,2034.5
Veneto,2018,Male,15-24,24.45,7.78,71.4,1956.9
Veneto,2018,Male,25-44,29.7,7.78,71.4,1956.9
Veneto,2018,Male,45-64,25.12,7.78,71.4,1956.9
Veneto,2018,Male,65+,21.74,7.78,71.4,1956.9
Veneto,2018,Female,15-24,23.29,7.78,71.4,1956.9
Veneto,2018,Female,25-44,24.21,7.78,71.4,1956.9
Veneto,2018,Female,45-64,22.66,7.78,71.4,1956.9
Veneto,2018,Female,65+,19.22,7.78,71.4,1956.9
Veneto,2019,Male,15-24,26.98,7.62,70.6,1838.9
Veneto,2019,Male,25-44,26.93,7.62,70.6,1838.9
Veneto,2019,Male,45-64,26.51,7.62,70.6,1838.9
Veneto,2019,Male,65+,22.56,7.62,70.6,1838.9
Veneto,2019,Female,15-24,21.93,7.62,70.6,1838.9
Veneto,2019,Female,25-44,24.44,7.62,70.6,1838.9
Veneto,2019,Female,45-64,19.52,7.62,70.6,1838.9
Veneto,2019,Female,65+,18.71,7.62,70.6,1838.9
Veneto,2020,Male,15-24,24.97,8.05,75.2,1820.2
Veneto,2020,Male,25-44,26.65,8.05,75.2,1820.2
Veneto,2020,Male,45-64,23.48,8.05,75.2,1820.2
Veneto,2020,Male,65+,23.11,8.05,75.2,1820.2
Veneto,2020,Female,15-24,21.37,8.05,75.2,1820.2
Veneto,2020,Female,25-44,25.53,8.05,75.2,1820.2
Veneto,2020,Female,45-64,20.46,8.05,75.2,1820.2
Veneto,2020,Female,65+,16.29,8.05,75.2,1820.2
Veneto,2021,Male,15-24,24.58,7.08,77.3,1960.5
Veneto,2021,Male,25-44,28.94,7.08,77.3,1960.5
Veneto,2021,Male,45-64,24.54,7.08,77.3,1960.5
Veneto,2021,Male,65+,21.15,7.08,77.3,1960.5
Veneto,2021,Female,15-24,21.86,7.08,77.3,1960.5
Veneto,2021,Female,25-44,24.2,7.08,77.3,1960.5
Veneto,2021,Female,45-64,21.82,7.08,77.3,1960.5
Veneto,2021,Female,65+,19.15,7.08,77.3,1960.5
Veneto,2022,Male,15-24,25.04,4.17,74.3,1782.7
Veneto,2022,Male,25-44,26.07,4.17,74.3,1782.7
Veneto,2022,Male,45-64,23.99,4.17,74.3,1782.7
Veneto,2022,Male,65+,21.66,4.17,74.3,1782.7
Veneto,2022,Female,15-24,20.44,4.17,74.3,1782.7
Veneto,2022,Female,25-44,22.44,4.17,74.3,1782.7
Veneto,2022,Female,45-64,20.74,4.17,74.3,1782.7
Veneto,2022,Female,65+,17.35,4.17,74.3,1782.7
Veneto,2023,Male,15-24,25.13,5.76,80.5,1756.5
Veneto,2023,Male,25-44,26.34,5.76,80.5,1756.5
Veneto,2023,Male,45-64,23.87,5.76,80.5,1756.5
Veneto,2023,Male,65+,20.18,5.76,80.5,1756.5
Veneto,2023,Female,15-24,21.99,5.76,80.5,1756.5
Veneto,2023,Female,25-44,24.14,5.76,80.5,1756.5
Veneto,2023,Female,45-64,18.25,5.76,80.5,1756.5
Veneto,2023,Female,65+,16.17,5.76,80.5,1756.5
Veneto,2024,Male,15-24,23.3,6.33,80.5,1888.3
Veneto,2024,Male,25-44,26.15,6.33,80.5,1888.3
Veneto,2024,Male,45-64,23.72,6.33,80.5,1888.3
Veneto,2024,Male,65+,19.35,6.33,80.5,1888.3
Veneto,2024,Female,15-24,19.88,6.33,80.5,1888.3
Veneto,2024,Female,25-44,21.8,6.33,80.5,1888.3
Veneto,2024,Female,45-64,20.01,6.33,80.5,1888.3
Veneto,2024,Female,65+,16.87,6.33,80.5,1888.3
